curcuma wenyujin rhizome oil;масло корневища куркумы вэньюйджин
curcuma wenyujin/curcuma kwangsiensis rhizome extract;Экстракт корневища куркумы вэньюйджин/curcuma kwangsiensis
curcuma xanthorrhiza root extract;Экстракт корня куркумы ксанторризы
curcuma xanthorrhiza root powder;порошок корня куркумы ксанторризы
curcuma zedoaria leaf extract;Экстракт листьев куркумы зедоарии
curcuma zedoaria rhizome extract;экстракт корневища куркумы зедоарии
curcuma zedoaria root extract;экстракт корня куркумы зедоарии
curcuma zedoaria root oil;масло корня куркумы зедоарии
curcuma zedoaria root powder;порошок корня куркумы зедоарии
curcuma zedoaria root water;вода из корня куркумы зедоарии
curcumin;куркумин
curcuminyl glutaroyl hexapeptide-8 amide;куркуминилглутарилгексапептид-8 амид
curcuminyl glutaroyl tripeptide-7;куркуминилглутарилтрипептид-7
curry red;карри красный
cuscuta australis seed extract;Экстракт семян австралийского подорожника
cuscuta japonica seed extract;Экстракт семян подорожника японского
cusparia febrifuga bark extract;экстракт коры каспарии фебрифуги
cutaneous lysate;кожный лизат
cutibacterium acnes;кутибактерии акне
cutibacterium acnes bacteriophages;кутибактерии акне бактериофаги
cutibacterium acnes ferment filtrate;фильтрат фермента cutibacterium acnes
cutibacterium avidum ferment extract filtrate;фильтрат экстракта фермента cutibacterium avidum
cutibacterium avidum/granulosum ferment extract filtrate;фильтрат экстракта фермента cutibacterium avidum/granulosum
cutibacterium granulosum ferment extract filtrate;фильтрат экстракта фермента cutibacterium granulosum
